,channel_id,channel_name,country,genre_channel,join_date,subscriber,total_video,,,0,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,United States,Gaming,4/29/2010,61006277,3424,
1789,UC4qGmRZ7aLOLfVsSdj5Se2A,TheThings,Canada,Entertainment,10/29/2014,2167992,495,,,,,,,,,,,
1790,UCx07kDE-09z-sO2w2uEq3tA,vJOBivay,Russian Federation,Entertainment,3/21/2013,2167385,295,,,,,,,,,,,
1791,UC19aAr6UojQesIVCBsXJGIw,O Que NÃ£o Dizer Oficial,Brazil,Entertainment,2/6/2015,2165568,143,,,,,,,,,,,
1792,UC9ejK0A9NmIVoOQWx4_2iRw,ApoRed,Germany,Entertainment,8/16/2011,2165164,174,,,,,,,,,,,
1793,UCvQECJukTDE2i6aCoMnS-Vg,Big Think,-,Education,10/1/2006,2164492,10578,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1795,UCfRt399Q6kNLxS4YC8Xf8dw,Serum,United States,Entertainment,1/2/2013,2163023,296,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1797,UCGGhM6XCSJFQ6DTRffnKRIw,Muse,-,Music,9/28/2006,2158212,102,,,,,,,,,,,
1798,UCjEPwaev8_zrpafISAPhruA,pixiwoo,Great-Britain,Howto & Style,6/7/2007,2157532,849,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1802,UCdu8QrpJd6rdHU9fHl8J01A,Hope For Paws - Official Rescue Channel,United States,Pets & Animals,9/14/2006,2155876,321,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1805,UC_WRFODVLzrgfX4uyX2XyCw,Ingredy Barbi,Brazil,Entertainment,9/15/2012,2151094,290,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1808,UCQySZQ6rrgJXRuonMwIIGMA,Cartoon Network LA,-,Entertainment,11/26/2009,2148219,939,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1810,UCdfq8-581QVUtVsa8ChVnDQ,Wish 107.5,Philippines,Music,7/13/2014,2147411,621,,,,,,,,,,,
1811,UCc2_j9TZ1UU9nCedF3UsuFQ,Kiddyzuzaa - WildBrain,Great-Britain,Entertainment,2/25/2014,2147189,287,,,,,,,,,,,
1812,UCqf2gzmKtH3PaAbt-qgFFsw,TLC,-,Entertainment,1/7/2006,2146957,6073,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1814,UCpaMmuG2YE88n4XX8zbliQg,ToyScout,United States,Education,3/11/2017,2144660,21,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1816,UC74TKDOfP5ef0CQRT8Wg3tQ,Tealaxx2,-,Howto & Style,2/22/2010,2141182,218,,,,,,,,,,,
1817,UCy2fvV-mH_4AcIgqnLg9uDw,T-Series Regional,India,Music,2/14/2011,2141173,15372,,,,,,,,,,,
1818,UCvyTdLw8SkVmUcHYXSDEGwA,CashNasty,-,Entertainment,6/22/2013,2140756,2291,,,,,,,,,,,
1819,UCwKTAvM2mY5-A4dFY4xCgqw,ZIAS!,United States,Entertainment,9/18/2013,2138826,428,,,,,,,,,,,
1820,UCaLfMkkHhSA_LaCta0BzyhQ,Munchies,United States,Entertainment,3/24/2014,2138748,753,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1822,UCJ6Ro2AGCFTh4b1aNENUYEA,KidInkOfficialVEVO,-,Music,1/14/2013,2135877,95,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1824,UCXm0v3a9g17bSATE-DMMxRg,guitarraviva,-,Education,2/27/2011,2135330,650,,,,,,,,,,,
1825,UCMt4GuchIJh48XJFB3iyXQQ,Codiscos,-,Music,2/8/2007,2134988,4929,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1827,UClW44KG_EKETupl-3BlnLSQ,Top15s,Canada,Entertainment,4/4/2014,2133278,242,,,,,,,,,,,
1828,UCIvaYmXn910QMdemBG3v1pQ,Zee News,India,News & Politics,6/19/2007,2131896,73530,,,,,,,,,,,
1829,UCV9OLReC5bMvuiCFGBdK7Mg,KsFreakWhatElse,Austria,Entertainment,11/26/2012,2131726,527,,,,,,,,,,,
1830,UCrZJqaDXfdOQeSJymBH8K4w,Little Club,-,Education,1/28/2015,2130533,94,,,,,,,,,,,
1831,UCcN8XHC3CQr8383LNywNUGA,Deimoss,-,Entertainment,7/23/2014,2130158,1199,,,,,,,,,,,
1832,UCvebOuGWNvuUpZBzpV_Bc9Q,Mhd Officiel,France,Music,9/14/2015,2130014,18,,,,,,,,,,,
1833,UC7e1XWjOlYy8XlNMeVxeKNg,Chotoonz TV,United States,Film and Animation,10/31/2013,2129625,893,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1835,UCAqcGQU1veSGXfHqG7tkIrw,La Doctora de Juguetes,-,Entertainment,11/1/2016,2128351,156,,,,,,,,,,,
1836,UCLcxQ8h1PX3WgLdgnJHcCxg,5 SposobÃ³w na...,Poland,Science & Technology,7/3/2013,2128241,269,,,,,,,,,,,
1837,UCosXctaTYxN4YPIvI5Fpcrw,Coca-Cola,-,Entertainment,1/1/2006,2128119,2027,,,,,,,,,,,
1838,UCsRW8ikkc-uISUXtNKBfFcw,Sparkle Spice,United States,Entertainment,3/21/2016,2127153,772,,,,,,,,,,,
1839,UCHhXSfCzQYAAFkpdxr7QsaA,AAAjoken toys,Japan,Howto & Style,10/12/2012,2126895,1816,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1841,UCtfkNUjd4mPTfeyI0ehT1dQ,Lonrot,-,Entertainment,3/15/2006,2124300,173,,,,,,,,,,,
1842,UCZa48HasUkTB9yW8LK5HUgw,CuriosoBen,United States,Entertainment,10/5/2010,2123701,181,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1844,UCvgteBQjoaxE0bhFkpu8qAw,Make Joke Of,India,Entertainment,8/1/2017,2123386,15,,,,,,,,,,,
1845,UCDVPcEbVLQgLZX0Rt6jo34A,Mr. Kate,United States,Howto & Style,8/26/2009,2122222,518,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1847,UCKN9PT9mTOnUHqUnEE0gfyw,MissRemiAshten,-,Entertainment,4/1/2012,2120770,246,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1849,UCcEww0gS4RxgtLf2h_SuVUw,NEGAS,-,Film and Animation,7/5/2009,2119327,1011,,,,,,,,,,,
1850,UCDlJD4ruyklM-OziyWsMZNA,vidamitica,Brazil,Entertainment,1/9/2014,2118359,472,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1852,UCoN2GYfCN-fPl2e7LhjmMdw,NoMeRevientes,MÃ©xico,Entertainment,2/12/2010,2116386,546,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1854,UCR-ZXezvsDLUb-vLv95AQQg,Jonatan Clay,-,Entertainment,12/17/2008,2115866,64,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1860,UCakgsb0w7QB0VHdnCc-OVEA,Space Videos,United States,Science & Technology,11/9/2014,2112406,948,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1863,UCgWfS_47YPVbKx5EK4FLm4A,Jenn Im,United States,Howto & Style,3/1/2010,2112101,543,,,,,,,,,,,
1864,UC0KiGuCTrehqzSQ7ikjxSQw,Patricia Bright,Great-Britain,Howto & Style,2/21/2009,2111781,603,,,,,,,,,,,
1865,UCAH7rJ_y-y_0Gli4a4oDsJg,Ø§ØºØ±Ø¨,Saudi Arabia,Entertainment,8/7/2014,2111370,676,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1867,UC4JCksJF76g_MdzPVBJoC3Q,ARY Digital,Pakistan,Entertainment,7/11/2016,2110123,18821,,,,,,,,,,,
1868,UC6ljvocrnN_0hA3PXr7W5rw,ThirtySecondsToMarsVEVO,-,Music,2/25/2010,2108852,44,,,,,,,,,,,
1869,UCljYHFazflmGaDr5Lo90KmA,ãããã¼ãããããã,Japan,Entertainment,10/23/2013,2108180,383,,,,,,,,,,,
1870,UCzJIliq68IHSn-Kwgjeg2AQ,Jackie Aina,United States,Howto & Style,3/12/2006,2107908,752,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1875,UCPH3UFJx-Mj21bOFBeWvRjQ,Playground Family Fun For Kids,United States,Entertainment,12/31/2016,2103770,108,,,,,,,,,,,
1876,UCwobzUc3z-0PrFpoRxNszXQ,YellowBrickCinema - Relaxing Music,-,Music,1/19/2013,2102302,1983,,,,,,,,,,,
1877,UCzBmPliipCbFFxTiyNqasSQ,Gabi Luthai,Brazil,Music,7/14/2007,2101139,278,,,,,,,,,,,
1878,UCY7tB-mpvlQeWgaCCS1Cmwg,GoldminesAction,India,Film and Animation,3/4/2015,2099901,408,,,,,,,,,,,
1879,UCK0_zBeybLuyXbOcHp7wmJA,El Pulso De La RepÃºblica,-,News & Politics,12/12/2012,2099707,389,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1881,UCRXiA3h1no_PFkb1JCP0yMA,Vogue,United States,Entertainment,6/29/2008,2099297,1931,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1884,UC6QdZ-5j9t_836_xJPAaRSw,kellyclarksonVEVO,-,Music,9/2/2009,2097140,95,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1886,UCZzwjZPc6R_PbnDgFVMwlvQ,Capital FM,-,Music,12/20/2010,2095465,1923,,,,,,,,,,,
1887,UCC6sWkXNQqyS2r6u6xQ_GdQ,JonasBlueVEVO,-,Music,12/7/2015,2095263,43,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1891,UC5Yf3sFdmOGmf3Wn-STnkjg,Lartiste Officiel,France,Music,5/27/2008,2092676,28,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1893,UCqECaJ8Gagnn7YCbPEzWH6g,Taylor Swift,-,Music,9/20/2006,2091313,157,,,,,,,,,,,
1894,UCIkCzk3ezlAxX5r2OFlHLaQ,julioprofe,-,Education,2/18/2009,2090890,1026,,,,,,,,,,,
1895,UCuN4A3GCUq5-0wJDSiJoxRQ,Anaysa,India,Howto & Style,3/10/2012,2089556,163,,,,,,,,,,,
1896,UCkFYKn7RditA-BnWCTxJvMg,Ø¥Ø³ØªÙØ¯,Morocco,Education,7/1/2007,2089164,888,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1898,UCr8knzz5ua7wvmW-QHyzoIQ,Nim C,Canada,Howto & Style,6/24/2015,2088702,135,,,,,,,,,,,
1899,UCYne4N06sHVhRBXS0Lq5D8g,Soprano Officiel,France,Music,7/17/2007,2088231,250,,,,,,,,,,,
1900,UCXeSY_pfOKGh9WBmptzr-gg,Mica Suarez,-,Entertainment,10/27/2010,2087702,113,,,,,,,,,,,
1901,UC7-EJtnI9Zdr6wBM4vdhnfQ,TopMax,-,Education,6/21/2015,2087203,316,,,,,,,,,,,
1902,UCXW9I3tejb37PGHyHcQc6hA,TikTak Draw,-,Entertainment,3/16/2016,2087153,322,,,,,,,,,,,
1903,UCDZE4wv5vQ5HYkADnc9FggQ,RoccoPiazzaVlogs,United States,Entertainment,4/21/2013,2087122,822,,,,,,,,,,,
1904,UCIUKjjLfyf19Mr6Q_27GXlw,YGVEVO,-,Music,7/19/2010,2086949,50,,,,,,,,,,,
1905,UCALvGYb5h_MZCzW_vG8d8eQ,Steve Aoki,-,Entertainment,11/7/2009,2085699,811,,,,,,,,,,,
1906,UCcHNviEBSkpJK-IxFIckXJA,Swar Shuaib,Kuwait,Entertainment,9/5/2012,2085349,67,,,,,,,,,,,
1907,UCuiVtdwBIH0vWwHRdE1NXKA,zegraca3,Brazil,Howto & Style,3/1/2011,2084224,738,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1909,UCUe6ZpY6TJ0no8jI4l2iLxw,Nick Jr.,United States,Film and Animation,9/27/2012,2082347,1331,,,,,,,,,,,
1910,UC__jn_Ze18H9LrFK99vweNg,DiÃ¡rio das GÃªmeas,Brazil,Entertainment,9/16/2010,2082222,360,,,,,,,,,,,
1911,UCL7CNO0U9SjWFbu7veoLRBw,SnoopDoggVEVO,-,Music,5/12/2009,2081766,108,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1913,UCt-WqkTyKK1_70U4bb4k4lQ,TomoNews US,-,News & Politics,1/14/2013,2079557,19772,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1915,UCZz3_h8kVL2VlE784JDkA_g,SECRET INDIAN TV,India,Education,11/6/2016,2078157,710,,,,,,,,,,,
1916,UCGzr1QtY9XHOIH012hbSxvw,Disney Junior LA,Argentina,Entertainment,12/2/2010,2077220,1214,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1919,UCZMCU61JkQkqleoU7VyGncQ,Horia,France,Howto & Style,4/21/2012,2074217,340,,,,,,,,,,,
1920,UC71093fnUtdfw7ZZW784FOQ,BhandarTV,India,Education,10/29/2016,2074142,343,,,,,,,,,,,
1921,UCx5qQgFaVBfJJaw5hbE_MrA,Disney Junior EspaÃ±a,EspaÃ±a,Entertainment,4/25/2011,2073307,1285,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1924,UCYZ3uwiIy1LrwrAywLeQSlQ,theShow,Italy,Entertainment,10/1/2013,2067604,785,,,,,,,,,,,
1925,UCopNpXKBx_M48AiJjn20dhg,Jess and Gabriel,-,Entertainment,8/14/2016,2067313,140,,,,,,,,,,,
1926,UC1pHFqCMAIHP8gr4lYGtNLA,æ¹åå«è§èæTVå®æ¹é¢é China HunanTV Official Channel,China,Entertainment,1/29/2013,2066722,27247,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1928,UCkDuc9uKZgIzXZft2kkVUcA,Ayurved Tips in Hindi,India,Howto & Style,3/18/2015,2065713,359,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1930,UClQfOYEr5zYoixhg_3_y-8Q,WilldaBeast Adams,United States,Entertainment,7/18/2007,2065428,302,,,,,,,,,,,
1931,UCfGk2x9k0vE14OoMlifGLCg,Me contro Te,Italy,Entertainment,9/28/2014,2064208,445,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1933,UCcG6zooS9BlSgiT0_ICuD0A,MattSteffanina 2,-,Entertainment,11/28/2007,2063293,165,,,,,,,,,,,
1934,UC0ng0jJflTuJBBH5DGvr1Pw,Tina Yong,Australia,Howto & Style,4/29/2013,2063174,265,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1936,UCPde4guD9yFBRzkxk2PatoA,ALL THE K-POP,"Korea, Republic of",Entertainment,4/26/2012,2062386,5685,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1939,UCk-ERvn9_tUjg7e8Bn921gA,Leon MachÃ¨re,Germany,Entertainment,11/16/2011,2060662,312,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1941,UCQMELFlXQL38KPm8kM-4Adg,Jay Leno's Garage,-,Autos & Vehicles,12/11/2008,2060032,605,,,,,,,,,,,
1942,UCWEtnEiVwUy7mwFeshyAWLA,RHINO,-,Music,9/19/2006,2059163,1015,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1945,UCzQNgpWWPLuoAC6zA3VejzA,NellyVEVO,-,Music,5/12/2009,2058503,40,,,,,,,,,,,
1946,UC9HlWVtENbiMQzVRmnbJxtw,MeekMillTV,United States,Music,4/13/2011,2058347,106,,,,,,,,,,,
1947,UC8AyTVmO6GWOrZHka8cLHQw,Mackenzie Ziegler,United States,Entertainment,10/2/2015,2057881,90,,,,,,,,,,,
1948,UC5zJwsFtEs9WYe3A76p7xIA,Professorlive,-,Entertainment,11/16/2009,2057086,334,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1950,UCiUiZUDSpuiMiiecRBEOZEQ,ÐÑÑÐ½Ñ (ÑÐµÑÐ¸Ð°Ð»),-,Entertainment,7/14/2012,2055831,606,,,,,,,,,,,
1951,UCfAJTcZ3bVjs2YlqMFdttKQ,JapaVlogs,Brazil,Entertainment,11/19/2012,2055700,67,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1954,UCpJmBQ8iNHXeQ7jQWDyGe3A,Life Noggin,United States,Education,4/1/2013,2053472,218,,,,,,,,,,,
1955,UC4vT3qTr8fwVS7IsPgqaGCQ,Tyler Ward Music,United States,Music,1/25/2008,2052887,343,,,,,,,,,,,
1956,UC_A7K2dXFsTMAciGmnNxy-Q,Saregama Music,India,Music,1/4/2013,2052655,3828,,,,,,,,,,,
1957,UC0TnoMtL2J9OsXU4jgvO_ag,108Life,Thailand,Entertainment,4/19/2015,2051061,607,,,,,,,,,,,
1958,UChNN7VBxPTiNrqjUaQd9bxA,Teachingmensfashion,United States,Howto & Style,9/14/2012,2051058,712,,,,,,,,,,,
1959,UCmTroavJBDcWhwptGyKkERA,PHIM Cáº¤P 3,Viet Nam,Entertainment,2/15/2012,2050317,165,,,,,,,,,,,
1960,UCpcTrCXblq78GZrTUTLWeBw,FIFATV,Switzerland,Sports,9/6/2006,2049546,5606,,,,,,,,,,,
1961,UCvlJkDfgfG3J38pup6lvrPg,Hopsintv,-,Music,3/20/2009,2048920,115,,,,,,,,,,,
1962,UCNfxB3nWgDIpkItC6KSqKsw,Ridddle,Barbados,Entertainment,2/26/2014,2048814,123,,,,,,,,,,,
1963,UCVoDMXLU_UNpljm83m-Ds4w,Sananas,France,Howto & Style,12/26/2010,2048136,528,,,,,,,,,,,
1964,UCokgtRLAWKNPdfFMaSfLLbA,Shahid.net,United Arab Emirates,Entertainment,7/9/2011,2047867,1506,,,,,,,,,,,
1965,UClG3xO5ruPVabweBBOzZlrQ,Donna the Explorer,Philippines,Entertainment,4/20/2015,2047748,101,,,,,,,,,,,
1966,UCOsosPGGBgWeh2BPML1s5Mw,OKyouLIKEs,Thailand,Entertainment,7/9/2014,2044295,357,,,,,,,,,,,
1967,UCgtH3b5WROXZKYiiCKBEsYw,SHORT TIME SECRET,India,Howto & Style,12/14/2013,2044114,231,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1969,UC6E13U6cZmwpfGVwBgC4isQ,ÙÙØ§Ø© Ø§ÙÙØ¬ÙØ©,Egypt,News & Politics,9/13/2015,2041723,588,,,,,,,,,,,
1970,UCDgUAAHgsV2fFZQm2fIWBnA,Prince Ea,-,Music,7/11/2006,2040926,214,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1972,UCqR_m12hh1RpBvC7C0usRdg,Miranda IbaÃ±ez,-,Howto & Style,1/10/2010,2040713,66,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1974,UC16niRr50-MSBwiO3YDb3RA,BBC News,Great-Britain,News & Politics,4/8/2006,2038610,7997,,,,,,,,,,,
1975,UCyEobXxpYV2yOEmQAa6J4VQ,Lucky Penny Shop,United States,Entertainment,9/15/2009,2038232,6418,,,,,,,,,,,
1976,UCgJtPNTnFdFdNL44Dctkt6A,MoeAndET,United States,Entertainment,3/1/2014,2038037,51,,,,,,,,,,,
1977,UCSiO9HSviL3d9WOCHcY8F-Q,MARQUESE SCOTT,-,Entertainment,9/21/2011,2037336,215,,,,,,,,,,,
1978,UCvFmBpXFbwruiWdnGobw9Ow,Mario Aguilar,-,Entertainment,11/18/2014,2035838,195,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1980,UCOJZ8_DqNrgi6oA5rV5BiIQ,IrmÃ£os Rocha,-,Entertainment,3/24/2014,2035700,184,,,,,,,,,,,
1981,UCXSCm3S2XZHLBz8kH0N5Heg,Vet Ranch,-,Education,1/28/2014,2034956,278,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1985,UCIBJOK4MhAPzRx_oPsSz6dw,Felipistando,Brazil,Entertainment,9/7/2014,2033487,127,,,,,,,,,,,
1986,UCpbnSmsoOMbEyiBVgypT3jg,farahdhukai,Canada,Howto & Style,6/5/2010,2032532,201,,,,,,,,,,,
1987,UCGAY8t6KCq0tXyBFfjXeHZw,Ed Bassmaster,-,Entertainment,9/25/2006,2032354,806,,,,,,,,,,,
1988,UCZQPsy92dpejcCJfZDbp__Q,batinthesun,-,Entertainment,5/23/2006,2031630,148,,,,,,,,,,,
1989,UCUYFcGpnfyi2PfiZy8GSFbg,El Show De Carlos DurÃ¡n,United States,Entertainment,12/2/2013,2031630,229,,,,,,,,,,,
1990,UCCrw5RBWF9i8VPt4IxL8IsQ,Action Ka Baap,India,Film and Animation,9/12/2015,2030351,344,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1992,UCAgwqXkjiBVFEIDtgKLMp9w,Sunbeary,Thailand,Travel & Events,3/14/2016,2028052,215,,,,,,,,,,,
1993,UCCZGYab5SpD0I7Z5JqJZgww,My Chemical Romance,-,Music,9/1/2006,2027419,168,,,,,,,,,,,
1994,UCIR_LPmEQ9QHR0yB2lxgaxQ,SPACE & UNIVERSE (Official),United States,Science & Technology,2/12/2014,2026748,2,,,,,,,,,,,
1995,UCc1l5mTmAv2GC_PXrBpqyKQ,Netflix Brasil,Brazil,Entertainment,7/9/2014,2026372,818,,,,,,,,,,,
1996,UCe5pPUSFEajlij-LrxUl19A,Tribo da Periferia,Brazil,Music,8/12/2014,2025445,55,,,,,,,,,,,
